date,rate,diff,lag_1,lag_2,lag_6,lag_8,lag_11,lag_13,lag_15,lag_16,lag_25,lag_32,lag_34,rmean_4,rstd_4,rmean_8,rstd_8,rmean_12,rstd_12,ret_3,ret_7,ret_14,ret_21,ret_30,ret_60,ret_90,month,day,year
1995-10-27,85.5,0.7999999999999972,0.6000000000000085,0.09999999999999432,-0.5999999999999943,-0.20000000000000284,-0.7999999999999972,2.0,,,,,,0.3000000000000007,0.49665548085837835,-0.037499999999999645,0.5780200194259226,0.016666666666666902,0.7505553499465131,0.0,2.999999999999929,0.0,,,,,10,27,1995
1995-11-03,85.5,0.0,0.7999999999999972,0.6000000000000085,-0.9000000000000057,0.20000000000000284,1.5999999999999943,-0.7000000000000028,0.0,,,,,0.5749999999999993,0.3304037933599851,0.08750000000000036,0.6424006315599103,0.1416666666666669,0.7452374037035355,-1.0,-1.0,-1.0,,,,,11,3,1995
1995-11-10,86.0,0.5,0.0,0.7999999999999972,-0.29999999999999716,-0.5999999999999943,0.4000000000000057,-0.7999999999999972,2.0,0.0,,,,0.375,0.3862210075418842,0.0625,0.641287766919033,0.20833333333333334,0.6868350779062053,-0.1666666666666785,-1.555555555555552,-1.7142857142857113,,,,,11,10,1995
1995-11-17,88.0,2.0,0.5,0.0,0.7999999999999972,-0.9000000000000057,-0.20000000000000284,1.5999999999999943,-0.7000000000000028,2.0,,,,0.4750000000000014,0.3403429642777024,0.1999999999999993,0.5952190473142771,0.11666666666666714,0.5424411712272812,1.5000000000000089,-7.66666666666673,-3.500000000000009,,,,,11,17,1995
1995-11-24,86.0,-2.0,2.0,0.5,0.09999999999999432,-0.29999999999999716,0.20000000000000284,0.4000000000000057,-0.7999999999999972,-0.7000000000000028,,,,0.8249999999999993,0.85,0.5625,0.702927551641805,0.25,0.7681145747868608,0.0,-3.500000000000009,-2.2500000000000044,,,,,11,24,1995
1995-12-01,84.0,-2.0,-2.0,2.0,0.6000000000000085,0.7999999999999972,-0.5999999999999943,-0.20000000000000284,1.5999999999999943,-0.7999999999999972,,,,0.125,1.6520189667999174,0.34999999999999964,1.128842643722195,0.10000000000000024,1.0036297759994603,-5.0,-21.000000000001137,-5.999999999999929,,,,,12,1,1995
1995-12-08,83.0,-1.0,-2.0,-2.0,0.7999999999999972,0.09999999999999432,-0.9000000000000057,0.20000000000000284,0.4000000000000057,1.5999999999999943,,,,-0.375,1.973786547054502,0.0,1.376330525086803,-0.08333333333333333,1.170728858705576,-1.5,-2.666666666666643,3.999999999999929,,,,,12,8,1995
1995-12-15,82.0,-1.0,-1.0,-2.0,0.0,0.6000000000000085,-0.29999999999999716,-0.5999999999999943,-0.20000000000000284,0.4000000000000057,,,,-0.75,1.8929694486000912,-0.1374999999999993,1.4191924262964284,-0.11666666666666714,1.1922731027391131,-0.5,-2.2500000000000044,-5.999999999999929,0.0,,,,12,15,1995
1995-12-22,83.0,1.0,-1.0,-1.0,0.5,0.7999999999999972,0.7999999999999972,-0.9000000000000057,0.20000000000000284,-0.20000000000000284,,,,-1.5,0.5773502691896256,-0.33750000000000036,1.4131398677110076,-0.125,1.1985787037532865,-1.5,0.0,-2.6666666666666825,-0.5,,,,12,22,1995
1995-12-29,83.5,0.5,1.0,-1.0,2.0,0.0,0.09999999999999432,-0.29999999999999716,-0.5999999999999943,0.20000000000000284,,,,-0.75,1.2583057392117916,-0.3125,1.4376940862764531,-0.016666666666666902,1.2393791211976284,-1.5,0.0,-1.555555555555552,-1.7142857142857113,,,,12,29,1995
1996-01-05,82.0,-1.5,0.5,1.0,-2.0,0.5,0.6000000000000085,0.7999999999999972,-0.9000000000000057,-0.5999999999999943,,,,-0.125,1.030776406404415,-0.25,1.4638501094227996,-0.041666666666666664,1.224342742664468,0.5,-1.75,4.000000000000047,0.8750000000000067,,,,1,5,1996
1996-01-12,83.5,1.5,-1.5,0.5,-2.0,2.0,0.7999999999999972,0.09999999999999432,-0.29999999999999716,-0.9000000000000057,0.0,,,-0.25,1.190238071423808,-0.5,1.4880476182856899,-0.17499999999999952,1.2927243958541064,0.5,-1.75,0.8750000000000067,-0.06249999999999667,,,,1,12,1996
1996-01-19,84.0,0.5,1.5,-1.5,-1.0,-2.0,0.0,0.6000000000000085,0.7999999999999972,-0.29999999999999716,2.0,,,0.375,1.3149778198382915,-0.5625,1.3741880719693562,-0.10000000000000024,1.3658164391507903,0.0,-1.25,4.000000000000284,0.24999999999998224,,,,1,19,1996
1996-01-26,84.5,0.5,0.5,1.5,-1.0,-2.0,0.5,0.7999999999999972,0.09999999999999432,0.7999999999999972,-0.7000000000000028,,,0.25,1.2583057392117913,-0.25,1.2817398889233114,-0.125,1.3505049560677798,-1.3333333333333333,-1.5,-0.1666666666666785,-3.4999999999999645,,,,1,26,1996
1996-02-02,83.0,-1.5,0.5,0.5,1.0,-1.0,2.0,0.0,0.6000000000000085,0.09999999999999432,-0.7999999999999972,,,0.25,1.2583057392117913,0.0625,1.0835622468770045,-0.08333333333333333,1.362373152282665,-2.0,0.5,-2.8750000000000067,-8.499999999999893,,,,2,2,1996
1996-02-09,84.0,1.0,-1.5,0.5,0.5,-1.0,-2.0,0.5,0.7999999999999972,0.6000000000000085,1.5999999999999943,,,0.25,1.2583057392117913,0.0,1.1649647450214349,-0.25,1.406155299841638,1.0,0.0,0.0,-2.6666666666666825,,,,2,9,1996
1996-02-16,82.5,-1.5,1.0,-1.5,-1.5,1.0,-2.0,2.0,0.0,0.7999999999999972,0.4000000000000057,,,0.125,1.1086778913041724,0.25,1.1338934190276815,-0.3333333333333333,1.2851128944630315,-4.0,-4.0,-4.0,0.6666666666666561,0.0,,,2,16,1996
